# Simulating growing object file directories
# 
# dir_split:          2
# example_file:       3d/6927a52dd8a08b77bcc637286b73b78e6ae88a
# reformat_partition: /dev/murphytest04-vg/smalltest
# data_gen:           random
# dir_depth:          1
# each_file_size:     0x1000 bytes (4.0KiB)
# 
# date:          2017-03-21T22:45:24.120816
# commandline:   ./filesystem_limit.py --each-file-size=4096 --dir-split=2 --dir-depth=1 --data-gen random --tmp=/smalltest --reformat-partition /dev/murphytest04-vg/smalltest
# testversion:   f7aa795 FS test: Collect inode data instead of `du`
# hostname:      murphytest04
# platform:      Linux-3.16.0-4-amd64-x86_64-with-debian-8.6
# memtotal:      8064260 kB
# memfree:       7522576 kB
# 
# pythonversion:
#     2.7.9 (default, Jun 29 2016, 13:08:31) 
#     [GCC 4.9.2]
# 
# cpuinfo:
#     processor	: 0
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 1998.000
#     cache size	: 6144 KB
#     
#     processor	: 1
#     model name	: Intel(R) Core(TM)2 Duo CPU     E8500  @ 3.16GHz
#     cpu MHz		: 3166.000
#     cache size	: 6144 KB
# 
# fsinfo:
#     Filesystem                              Size  Used Avail Use% Mounted on
#     /dev/mapper/murphytest04--vg-smalltest   93M  1.6M   90M   2% /smalltest
# 
# diskinfo:
#     sda	vendor: ATA, model: ST3250318AS	scheduler: noop deadline [cfq]
# 
# Command results:
# ok:      Command completed successfully
# no_exec: Command was never executed
# failed:  Command failed
# 
# Verification results:
# ver_err:  Could not verify due to error during verification
# no_ver:   Verification was never performed
# bad:      Verification discovered an error
# verified: Verified OK
# assumed:  Assumed ok because dependent commands successful
# 
  each_bytes  dir_split  dir_depth         f_num       d_f_num  d_ct_time  write_ok  write_time      df_total       df_used      df_avail  inode_total  inode_used  inode_avail
0x0000001000          2          1          9964            31      0.000        ok       0.000  0x0005cd3800  0x00031e0000  0x00028f3800        25688       10233        15455
0x0000001000          2          1          9965            41      0.000        ok       0.000  0x0005cd3800  0x00031e1400  0x00028f2400        25688       10234        15454
0x0000001000          2          1          9966            37      0.000        ok       0.000  0x0005cd3800  0x00031e2800  0x00028f1000        25688       10235        15453
0x0000001000          2          1          9967            37      0.000        ok       0.000  0x0005cd3800  0x00031e3c00  0x00028efc00        25688       10236        15452
0x0000001000          2          1          9968            39      0.000        ok       0.000  0x0005cd3800  0x00031e5000  0x00028ee800        25688       10237        15451
0x0000001000          2          1          9969            40      0.000        ok       0.000  0x0005cd3800  0x00031e6400  0x00028ed400        25688       10238        15450
0x0000001000          2          1          9970            30      0.000        ok       0.000  0x0005cd3800  0x00031e7800  0x00028ec000        25688       10239        15449
0x0000001000          2          1          9971            38      0.000        ok       0.000  0x0005cd3800  0x00031e8c00  0x00028eac00        25688       10240        15448
0x0000001000          2          1          9972            41      0.000        ok       0.000  0x0005cd3800  0x00031ea000  0x00028e9800        25688       10241        15447
0x0000001000          2          1          9973            36      0.000        ok       0.000  0x0005cd3800  0x00031eb400  0x00028e8400        25688       10242        15446
0x0000001000          2          1          9974            30      0.000        ok       0.000  0x0005cd3800  0x00031ec800  0x00028e7000        25688       10243        15445
0x0000001000          2          1          9975            29      0.000        ok       0.000  0x0005cd3800  0x00031edc00  0x00028e5c00        25688       10244        15444
0x0000001000          2          1          9976            37      0.000        ok       0.000  0x0005cd3800  0x00031ef000  0x00028e4800        25688       10245        15443
0x0000001000          2          1          9977            38      0.000        ok       0.000  0x0005cd3800  0x00031f0400  0x00028e3400        25688       10246        15442
0x0000001000          2          1          9978            36      0.000        ok       0.000  0x0005cd3800  0x00031f1800  0x00028e2000        25688       10247        15441
0x0000001000          2          1          9979            49      0.000        ok       0.000  0x0005cd3800  0x00031f2c00  0x00028e0c00        25688       10248        15440
0x0000001000          2          1          9980            39      0.000        ok       0.000  0x0005cd3800  0x00031f4000  0x00028df800        25688       10249        15439
0x0000001000          2          1          9981            37      0.000        ok       0.000  0x0005cd3800  0x00031f5400  0x00028de400        25688       10250        15438
0x0000001000          2          1          9982            37      0.000        ok       0.000  0x0005cd3800  0x00031f6800  0x00028dd000        25688       10251        15437
0x0000001000          2          1          9983            42      0.000        ok       0.000  0x0005cd3800  0x00031f7c00  0x00028dbc00        25688       10252        15436
0x0000001000          2          1          9984            47      0.000        ok       0.000  0x0005cd3800  0x00031f9000  0x00028da800        25688       10253        15435
0x0000001000          2          1          9985            44      0.000        ok       0.000  0x0005cd3800  0x00031fa400  0x00028d9400        25688       10254        15434
0x0000001000          2          1          9986            44      0.000        ok       0.000  0x0005cd3800  0x00031fb800  0x00028d8000        25688       10255        15433
0x0000001000          2          1          9987            45      0.000        ok       0.000  0x0005cd3800  0x00031fcc00  0x00028d6c00        25688       10256        15432
0x0000001000          2          1          9988            46      0.000        ok       0.000  0x0005cd3800  0x00031fe000  0x00028d5800        25688       10257        15431
0x0000001000          2          1          9989            38      0.000        ok       0.000  0x0005cd3800  0x00031ff400  0x00028d4400        25688       10258        15430
0x0000001000          2          1          9990            37      0.000        ok       0.000  0x0005cd3800  0x0003200800  0x00028d3000        25688       10259        15429
0x0000001000          2          1          9991            45      0.000        ok       0.000  0x0005cd3800  0x0003201c00  0x00028d1c00        25688       10260        15428
0x0000001000          2          1          9992            36      0.000        ok       0.000  0x0005cd3800  0x0003203000  0x00028d0800        25688       10261        15427
0x0000001000          2          1          9993            44      0.000        ok       0.000  0x0005cd3800  0x0003204400  0x00028cf400        25688       10262        15426
0x0000001000          2          1          9994            39      0.000        ok       0.000  0x0005cd3800  0x0003205800  0x00028ce000        25688       10263        15425
0x0000001000          2          1          9995            30      0.000        ok       0.000  0x0005cd3800  0x0003206c00  0x00028ccc00        25688       10264        15424
0x0000001000          2          1          9996            40      0.000        ok       0.000  0x0005cd3800  0x0003208000  0x00028cb800        25688       10265        15423
0x0000001000          2          1          9997            43      0.000        ok       0.000  0x0005cd3800  0x0003209400  0x00028ca400        25688       10266        15422
0x0000001000          2          1          9998            38      0.000        ok       0.000  0x0005cd3800  0x000320a800  0x00028c9000        25688       10267        15421
0x0000001000          2          1          9999            44      0.000        ok       0.000  0x0005cd3800  0x000320bc00  0x00028c7c00        25688       10268        15420
0x0000001000          2          1         10000            39      0.000        ok       0.090  0x0005cd3800  0x000297b800  0x0003158000        25688       10269        15419
0x0000001000          2          1         10001            42      0.000        ok       0.000  0x0005cd3800  0x000297cc00  0x0003156c00        25688       10270        15418
0x0000001000          2          1         10002            29      0.000        ok       0.000  0x0005cd3800  0x000297e000  0x0003155800        25688       10271        15417
